Kepler-164 b,,0.126,5.03503,0.058,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-164,287.7808227,47.629913,,,-0.125,1.11,1.15,,,5888
Kepler-164 c,,0.244,10.945723,0.097,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-164,287.7808227,47.629913,,,-0.125,1.11,1.15,,,5888
Kepler-164 d,,0.219,28.986769,0.187,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-164,287.7808227,47.629913,,,-0.125,1.11,1.15,,,5888
Kepler-165 b,,0.207,8.180848,0.072,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-165,280.6910096,47.809734,,,-0.28,,0.77,,,5211
Kepler-165 c,,0.199,15.31299,0.11,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-165,280.6910096,47.809734,,,-0.28,,0.77,,,5211
Kepler-166 b,,0.203,7.650254,0.072,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-166,293.1601563,48.881191,,,-0.286,,0.74,,,5413
Kepler-166 c,,0.212,34.260281,0.195,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-166,293.1601563,48.881191,,,-0.286,,0.74,,,5413
Kepler-167 b,,0.129,4.393147,0.048,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-167,292.6584473,38.345413,,,0.052,0.76,0.7,,,4796
Kepler-167 c,,0.122,7.406097,0.068,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-167,292.6584473,38.345413,,,0.052,0.76,0.7,,,4796
Kepler-168 b,,0.13,4.425391,0.056,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-168,294.7101746,39.825104,,,-0.012,,1.11,,,6282
Kepler-168 c,,0.24,13.193242,0.116,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-168,294.7101746,39.825104,,,-0.012,,1.11,,,6282
Kepler-169 b,,0.101,3.250619,0.04,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-169,285.999878,40.919331,,,0.238,0.86,0.76,,,4997
Kepler-169 c,,0.108,6.195469,0.062,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-169,285.999878,40.919331,,,0.238,0.86,0.76,,,4997
Kepler-169 d,,0.112,8.348125,0.075,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-169,285.999878,40.919331,,,0.238,0.86,0.76,,,4997
Kepler-169 e,,0.196,13.767102,0.105,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-169,285.999878,40.919331,,,0.238,0.86,0.76,,,4997
Kepler-169 f,,0.23,87.090195,0.359,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-169,285.999878,40.919331,,,0.238,0.86,0.76,,,4997
Kepler-17 b,2.45,1.312,1.4857108,0.02591,0.011,87.2,3.20E-05,2011,10/19/13,,,1655,,Published in a refereed paper,Primary Transit,,,,Kepler-17,298.3958333,47.815,14,800,0.26,1.16,1.05,G2V,1.78,5781
Kepler-170 b,,0.285,7.930592,0.08,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-170,284.5211792,41.629604,,,0.234,,1.03,,,5679
Kepler-170 c,,0.255,16.665863,0.131,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-170,284.5211792,41.629604,,,0.234,,1.03,,,5679
Kepler-171 b,,0.209,4.166972,0.05,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-171,296.7719117,41.755539,,,-0.151,,0.84,,,5642
Kepler-171 c,,0.228,11.463462,0.098,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-171,296.7719117,41.755539,,,-0.151,,0.84,,,5642
Kepler-171 d,,0.169,39.595519,0.223,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-171,296.7719117,41.755539,,,-0.151,,0.84,,,5642
Kepler-172 b,,0.21,2.940309,0.04,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-172,283.3684082,41.821857,,,0.012,0.86,1.08,,,5526
Kepler-172 c,,0.255,6.388996,0.068,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-172,283.3684082,41.821857,,,0.012,0.86,1.08,,,5526
Kepler-172 d,,0.201,14.627119,0.118,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-172,283.3684082,41.821857,,,0.012,0.86,1.08,,,5526
Kepler-172 e,,0.246,35.118736,0.211,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-172,283.3684082,41.821857,,,0.012,0.86,1.08,,,5526
Kepler-173 b,,0.115,4.263742,0.048,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-173,294.646698,41.884106,,,-0.786,0.78,0.95,,,6031
Kepler-173 c,,0.217,8.005777,0.074,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-173,294.646698,41.884106,,,-0.786,0.78,0.95,,,6031
Kepler-174 b,,0.175,13.98179,0.1,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-174,287.439209,43.832092,,,-0.556,,0.62,,,4880
Kepler-174 c,,0.133,44.000529,0.214,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-174,287.439209,43.832092,,,-0.556,,0.62,,,4880
Kepler-174 d,,0.195,247.35373,0.677,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-174,287.439209,43.832092,,,-0.556,,0.62,,,4880
Kepler-175 b,,0.228,11.903515,0.105,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-175,289.5532838,43.876183,,,-0.023,1.04,1.01,,,6064
Kepler-175 c,,0.277,34.035257,0.213,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-175,289.5532838,43.876183,,,-0.023,1.04,1.01,,,6064
Kepler-176 b,,0.128,5.433074,0.058,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-176,294.6679688,43.85326,,,0.072,,0.89,,,5232
Kepler-176 c,,0.232,12.759712,0.102,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-176,294.6679688,43.85326,,,0.072,,0.89,,,5232
Kepler-176 d,,0.224,25.751974,0.163,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-176,294.6679688,43.85326,,,0.072,,0.89,,,5232
Kepler-177 b,0.00535,0.259,35.855,,,,,2013,12/20/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-177,286.0458,45.0533,15,,0.091,0.93,0.98,,,5942
Kepler-177 c,0.0198,0.635,49.412,,,,,2013,12/20/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-177,286.0458,45.0533,15,,0.091,0.93,0.98,,,5942
Kepler-178 b,,0.259,9.576694,0.085,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-178,287.1010742,46.896477,,,-0.188,,1.07,,,5676
Kepler-178 c,,0.257,20.552802,0.142,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-178,287.1010742,46.896477,,,-0.188,,1.07,,,5676
Kepler-178 d,,0.352,96.678988,0.397,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-178,287.1010742,46.896477,,,-0.188,,1.07,,,5676
Kepler-179 b,,0.146,2.735926,0.036,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-179,298.6637268,47.762043,,,-0.01,,0.76,,,5302
Kepler-179 c,,0.178,6.40013,0.064,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-179,298.6637268,47.762043,,,-0.01,,0.76,,,5302
Kepler-18 b,0.021615329,0.178428367,3.504725,0.0447,,84.92,,2011,11/5/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-18,298.0791667,44.7463889,14,,0.2,0.972,1.108,,10,5383
Kepler-18 c,0.054116981,0.488893726,7.64159,0.0752,,87.68,,2011,11/5/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-18,298.0791667,44.7463889,14,,0.2,0.972,1.108,,10,5383
Kepler-18 d,0.051285278,0.62182286,14.85888,0.1172,,88.07,,2011,11/5/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-18,298.0791667,44.7463889,14,,0.2,0.972,1.108,,10,5383
Kepler-180 b,,0.134,13.817124,0.109,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-180,295.5713501,49.774586,,,-0.194,0.84,1.06,,,5731
Kepler-180 c,,0.269,41.885775,0.229,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-180,295.5713501,49.774586,,,-0.194,0.84,1.06,,,5731
Kepler-181 b,,0.113,3.137873,0.04,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-181,296.1513977,50.095806,,,-0.162,,0.75,,,5333
Kepler-181 c,,0.178,4.302149,0.049,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-181,296.1513977,50.095806,,,-0.162,,0.75,,,5333
Kepler-182 b,,0.23,9.825792,0.096,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-182,289.8301086,50.586246,,,0.077,1.14,1.15,,,6250
Kepler-182 c,,0.306,20.684342,0.157,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-182,289.8301086,50.586246,,,0.077,1.14,1.15,,,6250
Kepler-183 b,,0.184,5.687945,0.064,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-183,293.5308533,39.315899,,,0.026,,0.96,,,5888
Kepler-183 c,,0.203,11.637071,0.103,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-183,293.5308533,39.315899,,,0.026,,0.96,,,5888
Kepler-184 b,,0.211,10.687576,0.092,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-184,291.9519044,43.074715,,,-0.338,,0.87,,,5788
Kepler-184 c,,0.176,20.303005,0.141,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-184,291.9519044,43.074715,,,-0.338,,0.87,,,5788
Kepler-184 d,,0.222,29.022358,0.179,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-184,291.9519044,43.074715,,,-0.338,,0.87,,,5788
Kepler-185 b,,0.104,1.6329,0.026,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-185,282.4681092,43.889915,,,-0.051,0.79,0.81,,,5208
Kepler-185 c,,0.18,20.729042,0.139,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-185,282.4681092,43.889915,,,-0.051,0.79,0.81,,,5208
Kepler-186 b,,0.102,3.886803,0.04,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-186,298.6527099,43.955017,,151,-0.28,0.478,0.472,,,3788
Kepler-186 c,,0.12,7.267277,0.061,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-186,298.6527099,43.955017,,151,-0.28,0.478,0.472,,,3788
Kepler-186 d,,0.139,13.343058,0.091,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-186,298.6527099,43.955017,,151,-0.28,0.478,0.472,,,3788
Kepler-186 e,,0.119,22.407793,0.129,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-186,298.6527099,43.955017,,151,-0.28,0.478,0.472,,,3788
Kepler-186 f,,0.099027744,129.9459,0.356,,,,2014,4/18/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-186,298.6527099,43.955017,,151,-0.28,0.478,0.472,,,3788
Kepler-187 b,,0.126,4.938864,0.059,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-187,299.7964478,44.089306,,,-0.345,0.85,1.29,,,6105
Kepler-187 c,,0.238,10.640263,0.099,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-187,299.7964478,44.089306,,,-0.345,0.85,1.29,,,6105
Kepler-188 b,,0.15,2.061897,0.032,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-188,281.2797242,44.315533,,,0.1,,1.14,,,6021
Kepler-188 c,,0.285,5.996553,0.066,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-188,281.2797242,44.315533,,,0.1,,1.14,,,6021
Kepler-189 b,,0.108,10.399931,0.088,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-189,287.5647278,44.305004,,,-0.134,0.79,0.75,,,5235
Kepler-189 c,,0.212,20.134866,0.137,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-189,287.5647278,44.305004,,,-0.134,0.79,0.75,,,5235
Kepler-19 b,0.064,0.198,9.2869944,0.085,,89.94,,2011,4/25/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-19,290.4208333,37.8516667,12,,-0.13,0.936,0.85,,1.9,5541
Kepler-190 b,,0.139,2.019999,0.03,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-190,288.5840454,44.733799,,,0.009,0.84,0.8,,,5106
Kepler-190 c,,0.13,3.763024,0.045,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-190,288.5840454,44.733799,,,0.009,0.84,0.8,,,5106
Kepler-191 b,,0.12,9.939632,0.087,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-191,291.1833801,45.323177,,,0.006,0.85,0.79,,,5282
Kepler-191 c,,0.166,17.738506,0.128,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-191,291.1833801,45.323177,,,0.006,0.85,0.79,,,5282
Kepler-192 b,,0.244,9.926746,0.09,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-192,287.9179383,45.592876,,,-0.153,,1.01,,,5479
Kepler-192 c,,0.249,21.2234,0.15,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-192,287.9179383,45.592876,,,-0.153,,1.01,,,5479
Kepler-193 b,,0.213,11.38848,0.106,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-193,296.4985962,46.577244,,,-0.011,,1.15,,,6335
Kepler-193 c,,0.245,50.697494,0.286,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-193,296.4985962,46.577244,,,-0.011,,1.15,,,6335
Kepler-194 b,,0.135,2.092281,0.032,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-194,291.9714356,47.864174,,,-0.298,,1.02,,,6089
Kepler-194 c,,0.231,17.308032,0.131,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-194,291.9714356,47.864174,,,-0.298,,1.02,,,6089
Kepler-194 d,,0.214,52.814973,0.275,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-194,291.9714356,47.864174,,,-0.298,,1.02,,,6089
Kepler-195 b,,0.181,8.307872,0.077,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-195,288.1209717,47.966667,,,-0.052,,0.78,,,5329
Kepler-195 c,,0.138,34.096863,0.197,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-195,288.1209717,47.966667,,,-0.052,,0.78,,,5329
Kepler-196 b,,0.17,20.739886,0.138,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-196,284.9685059,42.079205,,,0.071,,0.78,,,5128
Kepler-196 c,,0.2,47.427737,0.24,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-196,284.9685059,42.079205,,,0.071,,0.78,,,5128
Kepler-197 b,,0.09492,5.599293,0.06,0.02,,,2014,12/18/15,,,,,Announced on a website,Primary Transit,,,,Kepler-197,295.2264405,50.559006,,,-0.533,,1.12,,,6004
Kepler-197 c,0.017,0.1078,10.349711,0.09,0.08,,,2014,12/18/15,,,,,Announced on a website,Primary Transit,,,,Kepler-197,295.2264405,50.559006,,,-0.533,,1.12,,,6004
Kepler-197 d,,0.111,15.67787,0.119,0.03,,,2014,12/18/15,,,,,Announced on a website,Primary Transit,,,,Kepler-197,295.2264405,50.559006,,,-0.533,,1.12,,,6004
Kepler-197 e,,0.0877,25.2097,0.164,0.38,,,2014,12/18/15,,,,,Announced on a website,Primary Transit,,,,Kepler-197,295.2264405,50.559006,,,-0.533,,1.12,,,6004
Kepler-198 b,,0.252,17.790037,0.131,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-198,290.6731262,38.69101,,,-0.14,0.93,0.94,,,5574
Kepler-198 c,,0.22,49.567416,0.259,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-198,290.6731262,38.69101,,,-0.14,0.93,0.94,,,5574
Kepler-199 b,,0.277,23.637604,0.158,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-199,295.5594177,40.236271,,,-0.157,,0.97,,,5644
Kepler-199 c,,0.29,67.093408,0.316,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-199,295.5594177,40.236271,,,-0.157,,0.97,,,5644
Kepler-20 b,0.02658654,0.169506949,3.6961219,0.04537,0.32,86.5,0.000156,2011,5/21/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-20,287.7,42.3386111,12.5,290,0.02,0.912,0.944,G8,8.8,5466
Kepler-20 c,0.049397477,0.272995402,10.854092,0.093,0.4,88.39,0.000321,2011,5/21/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-20,287.7,42.3386111,12.5,290,0.02,0.912,0.944,G8,8.8,5466
Kepler-20 d,0.06,0.25,77.61185,0.3453,0.6,89.57,0.001191,2011,12/6/12,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-20,287.7,42.3386111,12.5,290,0.02,0.912,0.944,G8,8.8,5466
Kepler-20 e,0.0097,0.078,6.098493,0.0507,,87.5,0.000175,2011,8/17/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-20,287.7,42.3386111,12.5,290,0.02,0.912,0.944,G8,8.8,5466
Kepler-20 f,0.045,0.09,19.57706,0.11,,88.68,0.000379,2011,12/6/12,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-20,287.7,42.3386111,12.5,290,0.02,0.912,0.944,G8,8.8,5466
Kepler-200 b,,0.19,8.594805,0.08,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-200,284.4099122,41.237465,,,-0.118,,0.94,,,5678
Kepler-200 c,,0.142,10.222157,0.09,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-200,284.4099122,41.237465,,,-0.118,,0.94,,,5678
Kepler-201 b,,0.219,25.672083,0.175,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-201,293.6260376,41.272827,,,-0.279,1.17,1.23,,,6065
Kepler-201 c,,0.254,151.884058,0.573,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-201,293.6260376,41.272827,,,-0.279,1.17,1.23,,,6065
Kepler-202 b,,0.145,4.069427,0.045,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-202,282.9734192,41.322006,,,0.012,,0.67,,,4668
Kepler-202 c,,0.165,16.282493,0.113,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-202,282.9734192,41.322006,,,0.012,,0.67,,,4668
Kepler-203 b,,0.229,3.162697,0.043,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-203,297.0899658,41.388039,,,-0.107,0.98,1.11,,,5821
Kepler-203 c,,0.22,5.370647,0.061,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-203,297.0899658,41.388039,,,-0.107,0.98,1.11,,,5821
Kepler-203 d,,0.128,11.32972,0.1,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-203,297.0899658,41.388039,,,-0.107,0.98,1.11,,,5821
Kepler-204 b,,0.226,14.400974,0.117,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-204,285.3471986,41.761925,,,-0.213,0.96,1.24,,,5812
Kepler-204 c,,0.16,25.660593,0.173,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-204,285.3471986,41.761925,,,-0.213,0.96,1.24,,,5812
Kepler-205 b,,0.135,2.75564,0.032,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-205,285.2871093,41.861172,,,-0.149,,0.55,,,4321
Kepler-205 c,,0.146,20.306546,0.122,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-205,285.2871093,41.861172,,,-0.149,,0.55,,,4321
Kepler-206 b,,0.107,7.781987,0.078,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-206,291.634674,41.833866,,,-0.149,0.94,1.19,,,5764
Kepler-206 c,,0.158,13.137471,0.111,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-206,291.634674,41.833866,,,-0.149,0.94,1.19,,,5764
Kepler-206 d,,0.106,23.44281,0.163,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-206,291.634674,41.833866,,,-0.149,0.94,1.19,,,5764
Kepler-207 b,,0.14,1.611865,0.029,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-207,290.0305176,42.16605,,,-0.023,,1.59,,,5920
Kepler-207 c,,0.134,3.071571,0.044,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-207,290.0305176,42.16605,,,-0.023,,1.59,,,5920
Kepler-207 d,,0.295,5.868075,0.068,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-207,290.0305176,42.16605,,,-0.023,,1.59,,,5920
Kepler-208 b,,0.145,4.22864,0.054,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-208,293.8901978,42.528008,,,,1.03,1.31,,,6092
Kepler-208 c,,0.124,7.466623,0.079,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-208,293.8901978,42.528008,,,,1.03,1.31,,,6092
Kepler-208 d,,0.107,11.131786,0.103,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-208,293.8901978,42.528008,,,,1.03,1.31,,,6092
Kepler-208 e,,0.132,16.259458,0.132,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-208,293.8901978,42.528008,,,,1.03,1.31,,,6092
Kepler-209 b,,0.202,16.087845,0.122,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-209,291.1695252,42.640812,,,0.008,,0.94,,,5513
Kepler-209 c,,0.277,41.749882,0.231,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-209,291.1695252,42.640812,,,0.008,,0.94,,,5513
Kepler-21 b,0.033,0.1459,2.785755,0.042507,0,82.58,0.000394,2011,12/12/11,,,,,Announced on a professional conference,Primary Transit,,,,Kepler-21,287.3625,38.7138889,8.27,108,-0.15,1.34,1.86,F6IV,2.84,6131
Kepler-210 b,,0.3419,2.4532,0.01421,0.44,77.86,,2014,3/14/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-210,292.5041667,43.08305557,14.4,,,0.63,0.69,K,,4300
Kepler-210 c,,0.436,7.9725,0.037,0.5,85.73,,2014,3/14/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-210,292.5041667,43.08305557,14.4,,,0.63,0.69,K,,4300
Kepler-211 b,,0.112,4.138575,0.048,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-211,285.439148,43.168484,,,0.106,0.97,0.82,,,5123
Kepler-211 c,,0.115,6.04045,0.062,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-211,285.439148,43.168484,,,0.106,0.97,0.82,,,5123
Kepler-212 b,,0.097,16.257582,0.133,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-212,287.6208191,43.141678,,,,1.16,1.46,,,5852
Kepler-212 c,,0.244,31.805174,0.207,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-212,287.6208191,43.141678,,,,1.16,1.46,,,5852
Kepler-213 b,,0.145,2.46236,0.036,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-213,290.8241883,44.647186,,,-0.051,0.94,1.2,,,5696
Kepler-213 c,,0.209,4.822962,0.057,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-213,290.8241883,44.647186,,,-0.051,0.94,1.2,,,5696
Kepler-214 b,,0.233,15.660544,0.13,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-214,284.7548523,44.956032,,,-0.359,,1.35,,,6169
Kepler-214 c,,0.19,28.7798,0.194,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-214,284.7548523,44.956032,,,-0.359,,1.35,,,6169
Kepler-215 b,,0.145,9.360672,0.084,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-215,294.9735108,45.213688,,,-0.618,0.77,1.03,,,5739
Kepler-215 c,,0.158,14.667108,0.113,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-215,294.9735108,45.213688,,,-0.618,0.77,1.03,,,5739
Kepler-215 d,,0.213,30.864423,0.185,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-215,294.9735108,45.213688,,,-0.618,0.77,1.03,,,5739
Kepler-215 e,,0.156,68.16101,0.314,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-215,294.9735108,45.213688,,,-0.618,0.77,1.03,,,5739
Kepler-216 b,,0.21,7.693641,0.079,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-216,293.7280578,46.129154,,,-0.183,,1.26,,,6091
